Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Manhattan Valley,40.7973070417029,-73.96428617740662,Shiny Tea,40.79819637490187,-73.96927420740536,Bubble Tea Shop
Manhattan Valley,40.7973070417029,-73.96428617740662,Taqueria Y Fonda,40.801453164759316,-73.96500263534533,Mexican Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Urban Outfitters,40.796925218923946,-73.970162482306,Clothing Store
Manhattan Valley,40.7973070417029,-73.96428617740662,Tropical Sensation,40.80093005773182,-73.96526487480143,Latin American Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Park West Cafe & Deli,40.79930022471749,-73.95911015590113,Café
Manhattan Valley,40.7973070417029,-73.96428617740662,Yakitori Sun-Chan,40.799469816088546,-73.96868884563446,Japanese Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Petco,40.794885829988615,-73.96605109473198,Pet Store
Manhattan Valley,40.7973070417029,-73.96428617740662,Koko Wings,40.80112343072583,-73.96741442640442,Wings Joint
Manhattan Valley,40.7973070417029,-73.96428617740662,Greenmarket,40.79421015789003,-73.96846799808337,Farmers Market
Manhattan Valley,40.7973070417029,-73.96428617740662,Flor De Mayo,40.79781835926693,-73.96980449551504,Peruvian Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,The Ellington,40.800527174176416,-73.96578702312011,Gastropub
Manhattan Valley,40.7973070417029,-73.96428617740662,Life in Motion: Yoga Cycling Barre,40.80051468505158,-73.96791041268004,Yoga Studio
Manhattan Valley,40.7973070417029,-73.96428617740662,Central Park Great Hill Dog Run,40.797066566222234,-73.9590318983472,Dog Run
Manhattan Valley,40.7973070417029,-73.96428617740662,Freda's Caribbean & Soul Cuisine,40.801077183209756,-73.96155227099436,Caribbean Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Manhattan Valley,40.79710105362881,-73.96994256767292,Indian Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Cool Fresh Juice Bar,40.79805159088816,-73.96932131232816,Juice Bar
Manhattan Valley,40.7973070417029,-73.96428617740662,Columbus Square Courtyard,40.794838231871346,-73.96725654602051,Plaza
Manhattan Valley,40.7973070417029,-73.96428617740662,The Nutbox,40.79991994989125,-73.96808130670608,Health Food Store
Manhattan Valley,40.7973070417029,-73.96428617740662,Suma Sushi,40.801334215512334,-73.96506123635918,Sushi Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Ollie's Noodle Shop & Grille,40.79937866374148,-73.96849305012344,Szechuan Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Cafe du Soleil,40.800010128233424,-73.968094337515,French Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Szechuan Garden,40.80042325069722,-73.96780739712604,Szechuan Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Richie's Burger Joint,40.798179663403516,-73.96928129257066,Burger Joint
Manhattan Valley,40.7973070417029,-73.96428617740662,Spice,40.8016900821996,-73.96476016158024,Thai Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Riverside Liquor,40.80010049768274,-73.96802935454274,Liquor Store
Manhattan Valley,40.7973070417029,-73.96428617740662,Crepes on Columbus,40.80095173652435,-73.96163081225025,French Restaurant
Manhattan Valley,40.7973070417029,-73.96428617740662,Happy Angel Nails And Spa,40.79704808392013,-73.9698471343977,Spa
Manhattan Valley,40.7973070417029,-73.96428617740662,Metro Diner,40.79736584658146,-73.97018820978309,Diner
Morningside Heights,40.80799973816586,-73.96389627905339,Alma Mater Statue,40.80772569502726,-73.96225166494271,Outdoor Sculpture
Morningside Heights,40.80799973816586,-73.96389627905339,Book Culture,40.80662936114509,-73.96493964169838,Bookstore
Morningside Heights,40.80799973816586,-73.96389627905339,Columbia Greenmarket,40.807194984372074,-73.96433545649353,Farmers Market
Morningside Heights,40.80799973816586,-73.96389627905339,Scholars' Lion,40.8088329129751,-73.9615454625099,Monument / Landmark
Morningside Heights,40.80799973816586,-73.96389627905339,Shake Shack,40.8079332191406,-73.96401291782416,Burger Joint
Morningside Heights,40.80799973816586,-73.96389627905339,Wafles & Dinges Truck,40.80837917178543,-73.96347449917748,Food Truck
Morningside Heights,40.80799973816586,-73.96389627905339,Arts and Crafts Beer Parlor,40.80668909474611,-73.96109446857793,Pub
Morningside Heights,40.80799973816586,-73.96389627905339,Community Food & Juice,40.805822748265,-73.96548276458269,American Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,sweetgreen,40.8072844,-73.9647533,Salad Place
Morningside Heights,40.80799973816586,-73.96389627905339,Joe,40.810042435503476,-73.96202015828379,Coffee Shop
Morningside Heights,40.80799973816586,-73.96389627905339,Symposium,40.8056095347288,-73.9642415941854,Greek Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Pret A Manger,40.80772646889338,-73.96413712973177,Sandwich Place
Morningside Heights,40.80799973816586,-73.96389627905339,Nous Espresso Bar -  Graduate Student Center,40.807532679241426,-73.96087936080511,Café
Morningside Heights,40.80799973816586,-73.96389627905339,Riverside Park @ 115th St.,40.80664047899827,-73.96651381236042,Park
Morningside Heights,40.80799973816586,-73.96389627905339,Book Culture,40.805104240680436,-73.96497962203306,Bookstore
Morningside Heights,40.80799973816586,-73.96389627905339,Häagen-Dazs,40.80629288415964,-73.96513742981416,Ice Cream Shop
Morningside Heights,40.80799973816586,-73.96389627905339,Milano Market,40.805847954124296,-73.96542446431012,Sandwich Place
Morningside Heights,40.80799973816586,-73.96389627905339,Dig Inn,40.80557840209915,-73.96565378924367,American Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Bank Street Bookstore,40.80542206898943,-73.96591263261523,Bookstore
Morningside Heights,40.80799973816586,-73.96389627905339,Friedman's,40.808331518245794,-73.95994259206438,American Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Riverside Park,40.806809433439135,-73.96865129470825,Park
Morningside Heights,40.80799973816586,-73.96389627905339,Le Pain Quitodien a la Cart,40.80757259061254,-73.96414030650548,Food Truck
Morningside Heights,40.80799973816586,-73.96389627905339,Hex & Company,40.80526579539952,-73.96620274574032,Coffee Shop
Morningside Heights,40.80799973816586,-73.96389627905339,Jan's Express,40.81039029230897,-73.96162055804018,Food Truck
Morningside Heights,40.80799973816586,-73.96389627905339,Shaking Crab,40.80514466090976,-73.96603682623764,Seafood Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Riverside Park 119th Street Tennis Courts,40.81135834077416,-73.96574779783305,Tennis Court
Morningside Heights,40.80799973816586,-73.96389627905339,Morningside Park,40.806144282339694,-73.95879685878754,Park
Morningside Heights,40.80799973816586,-73.96389627905339,Oren's Daily Roast,40.80560355494972,-73.96557919494434,Coffee Shop
Morningside Heights,40.80799973816586,-73.96389627905339,The Hungarian Pastry Shop,40.803561933892944,-73.96347501357707,Coffee Shop
Morningside Heights,40.80799973816586,-73.96389627905339,Mel's Burger Bar,40.80454679733712,-73.96632597507246,Burger Joint
Morningside Heights,40.80799973816586,-73.96389627905339,Tennis Courts,40.81132429029935,-73.96572351120953,Tennis Court
Morningside Heights,40.80799973816586,-73.96389627905339,Westside Market,40.8042546041038,-73.96659969137721,Grocery Store
Morningside Heights,40.80799973816586,-73.96389627905339,Samad's Gourmet,40.805138975346054,-73.96602347805818,Deli / Bodega
Morningside Heights,40.80799973816586,-73.96389627905339,Hartley Pharmacy,40.809271543815115,-73.95923134773798,Pharmacy
Morningside Heights,40.80799973816586,-73.96389627905339,Koronet Pizza,40.80450924137849,-73.9664393672695,Pizza Place
Morningside Heights,40.80799973816586,-73.96389627905339,The Heights Bar & Grill,40.80515365457711,-73.9660777117582,Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Flat Top,40.81009651809897,-73.95864416497653,New American Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,SubsConscious,40.80913324660189,-73.9593534737463,Deli / Bodega
Morningside Heights,40.80799973816586,-73.96389627905339,Grace Dodge Cafe,40.81021974726761,-73.95944117402486,College Cafeteria
Morningside Heights,40.80799973816586,-73.96389627905339,Apple Tree Supermarket,40.80951618641807,-73.95909259548225,Supermarket
Morningside Heights,40.80799973816586,-73.96389627905339,Massawa,40.80990900759862,-73.95880629802144,Ethiopian Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Ajanta Indian Restaurant,40.80990543935106,-73.95882387776453,Indian Restaurant
Morningside Heights,40.80799973816586,-73.96389627905339,Broadway Au Lait,40.81151353142726,-73.96134649544034,Coffee Shop
Gramercy,40.737209832715045,-73.98137594833548,Malt & Mold,40.736677,-73.981472,Gourmet Shop
Gramercy,40.737209832715045,-73.98137594833548,Reflections Center for Conscious Living & Yoga,40.73905027871491,-73.98148705717242,Yoga Studio
Gramercy,40.737209832715045,-73.98137594833548,Tacos Morelos,40.73738121395685,-73.98275328147528,Food Truck
Gramercy,40.737209832715045,-73.98137594833548,Gila's Nosh,40.738656,-73.982328,Israeli Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Molly's Shebeen,40.738364660508275,-73.9835132890077,Irish Pub
Gramercy,40.737209832715045,-73.98137594833548,Augustus Saint-Gaudens Playground,40.735628480117185,-73.98228267031958,Playground
Gramercy,40.737209832715045,-73.98137594833548,Think Coffee,40.738156312933405,-73.98374210961263,Coffee Shop
Gramercy,40.737209832715045,-73.98137594833548,Craft + Carry,40.738359625993866,-73.98359951193653,Beer Bar
Gramercy,40.737209832715045,-73.98137594833548,Citizens of Gramercy,40.73663660003647,-73.98176174141058,Coffee Shop
Gramercy,40.737209832715045,-73.98137594833548,Posto,40.7347365279656,-73.98304938438655,Pizza Place
Gramercy,40.737209832715045,-73.98137594833548,New York Comedy Club,40.73879331265986,-73.98086043088395,Comedy Club
Gramercy,40.737209832715045,-73.98137594833548,Lunetta Pizza,40.73693382876102,-73.98448861419814,Pizza Place
Gramercy,40.737209832715045,-73.98137594833548,City Opera Thrift Shop,40.73827449450281,-73.9820207919067,Thrift / Vintage Store
Gramercy,40.737209832715045,-73.98137594833548,Taqueria Gramercy,40.736217818653216,-73.98501093953391,Mexican Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Frank's Trattoria,40.7360311287152,-73.97915989751004,Pizza Place
Gramercy,40.737209832715045,-73.98137594833548,Pushcart Coffee,40.73648182095283,-73.98183066676717,Coffee Shop
Gramercy,40.737209832715045,-73.98137594833548,Housing Works Thrift Shop,40.739158,-73.983513,Thrift / Vintage Store
Gramercy,40.737209832715045,-73.98137594833548,Bluebell Cafe,40.73850713930332,-73.98342876562586,American Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Massage Envy - Gramercy NYC,40.737403,-73.9802453,Spa
Gramercy,40.737209832715045,-73.98137594833548,Taproom No. 307,40.739079425457426,-73.98299280524773,Bar
Gramercy,40.737209832715045,-73.98137594833548,Rolf's German Restaurant,40.738170551572935,-73.98363047445835,German Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Aloha Fine Wines & Spirits,40.73565166029979,-73.9826399779742,Liquor Store
Gramercy,40.737209832715045,-73.98137594833548,Iris Nails,40.73756901466303,-73.98423432410459,Spa
Gramercy,40.737209832715045,-73.98137594833548,7-Eleven,40.73740086266478,-73.97907428649887,Convenience Store
Gramercy,40.737209832715045,-73.98137594833548,Natural Frontier Market,40.73972318806925,-73.98255718209649,Grocery Store
Gramercy,40.737209832715045,-73.98137594833548,Hane Sushi,40.73490193489146,-73.97984659715061,Sushi Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Maialino,40.7384419150589,-73.98561005041564,Italian Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Grill 21,40.73574280030173,-73.97985986548697,Filipino Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Ess-a-Bagel,40.7342776,-73.9800502,Bagel Shop
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Park,40.7378764441416,-73.98590326309204,Park
Gramercy,40.737209832715045,-73.98137594833548,Citi Bike Station,40.73911327779257,-73.97984509826475,Bike Rental / Bike Share
Gramercy,40.737209832715045,-73.98137594833548,Simon & The Whale,40.73960015220157,-73.98466422811654,Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Studio,40.73966059372064,-73.98459358827667,Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Bagels,40.73707766694616,-73.98447543206545,Bagel Shop
Gramercy,40.737209832715045,-73.98137594833548,Lamarca Pasta,40.738352,-73.983848,Italian Restaurant
Gramercy,40.737209832715045,-73.98137594833548,The Vitamin Shoppe,40.738832,-73.981534,Supplement Shop
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Park Hotel,40.73853317862742,-73.98565145559883,Hotel
Gramercy,40.737209832715045,-73.98137594833548,Freehand New York,40.73974003939308,-73.9846218065663,Hotel
Gramercy,40.737209832715045,-73.98137594833548,The George Washington Bar,40.74006606868948,-73.98444735352216,Cocktail Bar
Gramercy,40.737209832715045,-73.98137594833548,Ampersand,40.73874210288535,-73.98336564589978,Cocktail Bar
Gramercy,40.737209832715045,-73.98137594833548,Modern Pinball NYC,40.740976282459144,-73.98162561300603,Arcade
Gramercy,40.737209832715045,-73.98137594833548,Tal Bagels,40.7354488442296,-73.9795862935837,Bagel Shop
Gramercy,40.737209832715045,-73.98137594833548,Tipsy Scoop,40.74041262168623,-73.98095031935794,Ice Cream Shop
Gramercy,40.737209832715045,-73.98137594833548,Stay Gold,40.740914465974726,-73.98167910857224,Cocktail Bar
Gramercy,40.737209832715045,-73.98137594833548,Lamazou,40.74122491291197,-73.98142749590318,Sandwich Place
Gramercy,40.737209832715045,-73.98137594833548,National Arts Club,40.737933267394716,-73.98662835251689,Art Gallery
Gramercy,40.737209832715045,-73.98137594833548,Morton Williams Wine & Spirits,40.737501523010195,-73.98002142503593,Wine Shop
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Terrace,40.73857176504926,-73.98566285973246,Roof Deck
Gramercy,40.737209832715045,-73.98137594833548,The Rose Bar,40.73849416535023,-73.98548891412301,Nightclub
Gramercy,40.737209832715045,-73.98137594833548,Vintage Thrift Shop,40.738488364407964,-73.98356717579749,Thrift / Vintage Store
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Wine Cellars,40.73677801807839,-73.98462599634799,Wine Shop
Gramercy,40.737209832715045,-73.98137594833548,Lucky Chicken,40.736375205636385,-73.97916732060398,Latin American Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Street Taco,40.74085938226586,-73.98183554234694,Taco Place
Gramercy,40.737209832715045,-73.98137594833548,Sal Anthony’s Movement Salon,40.73534717012308,-73.98575057992092,Gym / Fitness Center
Gramercy,40.737209832715045,-73.98137594833548,Bedford Cheese Shop,40.73666231924261,-73.98691087472987,Cheese Shop
Gramercy,40.737209832715045,-73.98137594833548,Juice Generation,40.739937,-73.98553,Juice Bar
Gramercy,40.737209832715045,-73.98137594833548,Irving Farm Coffee Roasters,40.73671618830131,-73.98681688095093,Café
Gramercy,40.737209832715045,-73.98137594833548,Hayato,40.73978580945914,-73.98530945003625,Salon / Barbershop
Gramercy,40.737209832715045,-73.98137594833548,Bagel Express III,40.740154848427196,-73.9824466813983,Bagel Shop
Gramercy,40.737209832715045,-73.98137594833548,Natsumi Tapas,40.73964463941883,-73.98257364976163,Japanese Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Stuyvesant Square Park,40.73371412655719,-73.98420810699463,Park
Gramercy,40.737209832715045,-73.98137594833548,Mexico Lindo NYC,40.73982248520069,-73.97963444542984,Mexican Restaurant
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Theatre,40.739745571666965,-73.9851002638768,Music Venue
Gramercy,40.737209832715045,-73.98137594833548,Gramercy Park Optical,40.74031847389187,-73.98211152005818,Optical Shop
Gramercy,40.737209832715045,-73.98137594833548,Rouge & Blanc,40.73460749188154,-73.9801107142529,Wine Shop
Gramercy,40.737209832715045,-73.98137594833548,Urban Taste,40.73881142841267,-73.98310630954148,Deli / Bodega
Gramercy,40.737209832715045,-73.98137594833548,Gracefully,40.73417563063094,-73.98040120368044,Grocery Store
Gramercy,40.737209832715045,-73.98137594833548,The Players,40.73773418172563,-73.98673474788666,Social Club
Gramercy,40.737209832715045,-73.98137594833548,The Peoples Improv Theater,40.74044037234241,-73.98489332250834,Comedy Club
